intron_ID,gene,sample_prefix,Ave,SE
XI 432031 432432 +,RPL14A,UPF1,9.827433333333332e-5,5.918288005927991e-5
XI 432035 432395 +,RPL14A,UPF1,9.40175e-5,4.011749999999999e-5
XI 432035 432409 +,RPL14A,U_R,1.55795e-4,6.322323976988209e-5
XI 432035 432409 +,RPL14A,UPF1,1.75416e-4,6.0962808916584544e-5
XI 432035 432414 +,RPL14A,U_R,2.65534e-4,1.4740735067605452e-5
XI 432035 432414 +,RPL14A,UPF1,1.95523e-4,3.4562e-5
XI 437838 437898 +,DID4,U_R,0.0016602485,2.517974999999999e-4
XI 437838 437898 +,DID4,UPF1,0.006075492,0.0013732980000000002
XI 437838 437906 +,DID4,RRP6,0.012634240333333335,0.00474842108385322
XI 437838 437906 +,DID4,U_R,0.016994126333333335,0.003215142075104009
XI 437838 437906 +,DID4,UPF1,0.023329469,0.003236870902826421
XI 437838 437913 +,DID4,RRP6,0.0035392255,3.746685e-4
XI 437838 437913 +,DID4,U_R,0.034210915,0.008591448221806923
XI 437838 437913 +,DID4,UPF1,0.034025657,0.010525132196476316
XI 437838 437921 +,DID4,U_R,0.006791182,0.005382731
XI 437838 437925 +,DID4,RRP6,0.005894938,6.699221352786706e-4
XI 437838 437925 +,DID4,U_R,0.02007569366666667,0.0026630898723495567
XI 437838 437925 +,DID4,UPF1,0.015497025666666666,0.0018573809113886087
XI 447722 447810 -,ECM9,UPF1,0.0236879025,0.005237717499999999
XI 551680 552001 +,RPS21A,RRP6,0.30006160649999997,0.29993839349999996
XI 551680 552001 +,RPS21A,UPF1,4.795e-5,1.250000000000003e-6
XI 551681 551972 +,RPS21A,RRP6,0.100104435,0.09989556499999999
XI 551681 551972 +,RPS21A,U_R,2.12953e-4,1.49453e-4
XI 551681 551972 +,RPS21A,UPF1,2.8754566666666664e-4,9.722107322032149e-5
XI 551681 552022 +,RPS21A,U_R,5.15185e-4,9.82809595852625e-5
XI 551681 552022 +,RPS21A,UPF1,3.6872533333333335e-4,1.1834655632834347e-4
XI 551681 552043 +,RPS21A,RRP6,0.2667978966666667,0.26660105175706433
XI 551681 552043 +,RPS21A,U_R,9.935586666666666e-4,1.1608101376816302e-4
XI 551681 552043 +,RPS21A,UPF1,0.0010344023333333334,1.2672715172150142e-4
XI 618375 618526 -,RPL40B,RRP6,0.0015399873333333332,1.9893170414770774e-4
XI 618375 618526 -,RPL40B,U_R,0.011283829333333334,0.0011588968644507495
XI 618375 618526 -,RPL40B,UPF1,0.009330493666666667,9.317124402236155e-4
XI 625902 625986 +,PCC1,RRP6,0.002220047,7.34163e-4
XI 625902 625986 +,PCC1,U_R,0.011058999333333333,0.004199222738767432
XI 625902 625986 +,PCC1,UPF1,0.010154279333333334,0.003586856881148189
XI 82999 83081 +,CNB1,RRP6,0.014112030333333333,0.0010587932627504658
XI 82999 83081 +,CNB1,U_R,0.03302837866666666,0.0022585301148140076
XI 82999 83081 +,CNB1,UPF1,0.0296224535,0.0012094254999999996
XI 82999 83083 +,CNB1,RRP6,0.0013873165,3.412915e-4
XI 82999 83083 +,CNB1,U_R,0.0020638433333333333,4.5647826083664104e-4
XI 82999 83083 +,CNB1,UPF1,0.001274734,1.1126699999999996e-4
XI 93303 93465 -,YKL186C_five_prime_UTR_intron,RRP6,5.018518518333333,0.4993136578178109
XI 93303 93465 -,YKL186C_five_prime_UTR_intron,U_R,2.4044444443333335,0.3183599949827743
XI 93303 93465 -,YKL186C_five_prime_UTR_intron,UPF1,1.644363806,0.1487082548293939
XI 93303 93515 -,YKL186C_five_prime_UTR_intron,RRP6,0.611111111,0.1156481110458678
XI 93303 93515 -,YKL186C_five_prime_UTR_intron,U_R,0.26666666666666666,0.08110350040397628
XI 93303 93515 -,YKL186C_five_prime_UTR_intron,UPF1,0.280578898,0.03502645281667387
XI 93367 93465 -,YKL186C_five_prime_UTR_intron,RRP6,6.722222222333333,0.8859906456022266
XI 93367 93465 -,YKL186C_five_prime_UTR_intron,U_R,6.16,0.7270029802781647
XI 93367 93465 -,YKL186C_five_prime_UTR_intron,UPF1,4.520011035,0.3155213768310677
XII 1028871 1029254 +,RPL6B,RRP6,1.504695e-4,4.930500000000002e-6
XII 1028871 1029254 +,RPL6B,U_R,4.727385e-4,2.030515e-4
XII 1028871 1029254 +,RPL6B,UPF1,1.79677e-4,5.492699999999999e-5
XII 242322 242661 +,RPS0B,U_R,2.98079e-4,4.577479357681474e-5
XII 242322 242661 +,RPS0B,UPF1,5.5049999999999996e-5,6.499999999999988e-7
XII 242322 242690 +,RPS0B,U_R,3.7419833333333333e-4,1.0530437395526888e-4
XII 242322 242690 +,RPS0B,UPF1,5.58799e-4,7.741404717491522e-5
XII 242322 242712 +,RPS0B,UPF1,2.0985366666666667e-4,9.973041331565367e-5
XII 242322 242775 +,RPS0B,U_R,3.41943e-4,1.3421593233418056e-4
XII 242322 242775 +,RPS0B,UPF1,6.367626666666667e-4,2.040782913764008e-5
XII 242322 242826 +,RPS0B,U_R,7.304996666666667e-4,1.4979019817101222e-4
XII 242322 242826 +,RPS0B,UPF1,0.0010729916666666667,3.63609518798364e-4
XII 242322 242996 +,RPS0B,UPF1,1.30967e-4,1.8223174979496118e-5
XII 242322 243162 +,RPS0B,RRP6,1.54614e-4,1.2654403541850565e-5
XII 242322 243162 +,RPS0B,U_R,3.267803333333333e-4,1.3262000888545356e-4
XII 242322 243162 +,RPS0B,UPF1,2.4606666666666667e-4,7.171691141642333e-5
XII 242594 242680 +,RPS0B,U_R,1.3154250000000002e-4,5.364250000000001e-5
XII 242594 242680 +,RPS0B,UPF1,2.76597e-4,1.13332e-4
XII 263206 263602 +,RPL22A,U_R,8.947999999999999e-5,5.987999999999999e-5
XII 263206 263602 +,RPL22A,UPF1,6.575533333333333e-5,2.6022474807579527e-5
XII 263207 263595 +,RPL22A,RRP6,4.1649999999999996e-5,1.625e-5
XII 263207 263595 +,RPL22A,UPF1,4.34e-5,1.1039172674314562e-5
XII 263277 263594 +,RPL22A,U_R,0.0011890666666666667,2.4604593450975324e-4
XII 263277 263594 +,RPL22A,UPF1,0.001046829,5.0597840451281436e-5
XII 327269 327399 -,NYV1,RRP6,0.0028327505,7.450675e-4
XII 327269 327399 -,NYV1,U_R,0.004919172666666667,4.3198204759624484e-4
XII 327269 327399 -,NYV1,UPF1,0.0057802696666666665,0.003932694395632013
XII 398533 398597 +,DCN1,U_R,0.064660949,0.020704905000000003
XII 398533 398597 +,DCN1,UPF1,0.0393817205,0.014381720499999999
XII 40233 40400 -,COF1,U_R,3.572103333333333e-4,1.9136894547124877e-4
XII 40233 40400 -,COF1,UPF1,5.395753333333333e-4,9.341983193507565e-5
XII 522667 523028 +,RPL37A,U_R,1.7435366666666667e-4,5.365024328100584e-5
XII 522670 522725 +,RPL37A,U_R,2.0640433333333333e-4,5.0116080959885307e-5
XII 522670 522725 +,RPL37A,UPF1,4.205156666666667e-4,3.817037600169943e-5
XII 522670 522785 +,RPL37A,UPF1,1.41707e-4,2.6737999999999997e-5
XII 522670 522995 +,RPL37A,U_R,0.001520616,2.5510195616720263e-4
XII 522670 522995 +,RPL37A,UPF1,0.0015814586666666665,6.788157802846399e-4
XII 522670 523029 +,RPL37A,U_R,1.63313e-4,7.002945249202892e-5
XII 522671 523029 +,RPL37A,U_R,2.01174e-4,5.1798e-5
XII 522671 523029 +,RPL37A,UPF1,1.1426933333333333e-4,3.2053307610569266e-5
XII 522674 523028 +,RPL37A,UPF1,7.648966666666667e-5,1.925111962400571e-5
XII 522891 523028 +,RPL37A,U_R,0.0014166323333333333,3.23863981626718e-4
XII 522891 523028 +,RPL37A,UPF1,0.00146978,8.369980663657473e-5
XII 564455 564517 -,ATG38,RRP6,0.043135436,0.0023191089999999998
XII 564455 564517 -,ATG38,U_R,0.061352657,0.010992328584373328
XII 564455 564517 -,ATG38,UPF1,0.031999092,0.012646574918584097
XII 712719 713155 -,RPS30A,UPF1,2.57034e-4,1.8673399999999998e-4
XII 712724 713153 -,RPS30A,U_R,9.5008e-5,3.975176219154736e-5
XII 712724 713153 -,RPS30A,UPF1,6.696366666666667e-5,2.9934845138140347e-5
XII 712726 712887 -,RPS30A,U_R,1.9067433333333335e-4,1.4786455089409066e-5
XII 712726 712939 -,RPS30A,UPF1,1.2921733333333334e-4,2.4053473133370534e-5
XII 712726 713247 -,RPS30A,RRP6,6.37e-5,2.0200000000000003e-5
XII 712726 713247 -,RPS30A,U_R,2.2089e-4,9.331584682142686e-5
XII 712726 713247 -,RPS30A,UPF1,4.925e-5,1.4149999999999997e-5
XII 712728 713157 -,RPS30A,RRP6,5.8433333333333335e-5,1.4342284026999017e-5
XII 712728 713157 -,RPS30A,U_R,5.125e-5,1.675e-5
XII 712728 713157 -,RPS30A,UPF1,6.705e-5,2.8049999999999994e-5
XII 712743 713155 -,RPS30A,U_R,2.6837933333333333e-4,7.599334098970632e-5
XII 712743 713155 -,RPS30A,UPF1,3.55075e-4,4.143017487693401e-5
XII 744154 744230 +,UBC12,U_R,0.037006684666666664,0.0034109701529525943
XII 744154 744230 +,UBC12,UPF1,0.022251920666666668,0.009958468388942153
XII 744154 744231 +,UBC12,RRP6,0.014424779,0.005575221
XII 744154 744231 +,UBC12,U_R,0.23988946066666667,0.054085716395708666
XII 744154 744231 +,UBC12,UPF1,0.206878118,0.02254385949437525
XII 744154 744232 +,UBC12,U_R,0.048500377666666664,0.011165852438158888
XII 744154 744232 +,UBC12,UPF1,0.03442029,0.017753623
XII 744154 744233 +,UBC12,U_R,0.051112099333333334,0.020251667385261744
XII 744154 744233 +,UBC12,UPF1,0.030856498,0.0029843846484128565
XII 744154 744234 +,UBC12,U_R,0.021591879666666668,0.00466326061864476
XII 744154 744234 +,UBC12,UPF1,0.021195652000000002,0.0038043480000000004
XII 744154 744239 +,UBC12,RRP6,0.16298576366666667,0.025125843433225593
XII 744154 744239 +,UBC12,U_R,0.5840289686666666,0.07630245399841612
XII 744154 744239 +,UBC12,UPF1,0.483184842,0.04018723340165921
XII 766052 766129 -,TAD3,RRP6,0.018139757666666666,0.010239532192054453
XII 766052 766129 -,TAD3,U_R,0.036036460666666666,0.003565064223921233
XII 766052 766129 -,TAD3,UPF1,0.027184359499999998,8.054625000000013e-4
XII 766074 766249 -,TAD3,RRP6,0.0108007025,3.778263885636498e-4
XII 766074 766249 -,TAD3,U_R,0.04987118916666667,0.006911759027465717
XII 766074 766249 -,TAD3,UPF1,0.0405713165,0.0033174161353653206
XII 766158 766249 -,TAD3,RRP6,0.010519793999999999,0.004793374286797801
XII 766158 766249 -,TAD3,U_R,0.0161552355,0.013584541499999998
XII 766158 766249 -,TAD3,UPF1,0.007831818666666667,0.002615011299103972
XII 766182 766245 -,TAD3,U_R,0.012272281666666666,0.0022874568212640526
XII 766182 766245 -,TAD3,UPF1,0.005204214,0.0014917895025741178
XII 766187 766249 -,TAD3,RRP6,0.040607262,0.005402486180780507
XII 766187 766249 -,TAD3,U_R,0.12269662233333334,0.014345529074152688
XII 766187 766249 -,TAD3,UPF1,0.122664162,0.005164169393491108
XII 786616 786683 +,REC102,U_R,0.37261904766666665,0.13197114536524113
XII 786616 786683 +,REC102,UPF1,2.1777777776666665,0.9119237568818088
XII 795919 796335 -,YLR333C_five_prime_UTR_intron,RRP6,9.67722e-4,2.4951347068712207e-4
XII 795919 796335 -,YLR333C_five_prime_UTR_intron,U_R,0.0011326866666666667,5.659616976310715e-4
XII 795919 796335 -,YLR333C_five_prime_UTR_intron,UPF1,7.871086666666667e-4,2.847607929153482e-4
XII 819331 819793 +,RPL26A,U_R,0.0013409096666666667,6.585171823843661e-4
XII 819331 819793 +,RPL26A,UPF1,0.0014040183333333333,6.467160839436765e-4
XII 819451 819777 +,RPL26A,U_R,5.301895e-4,3.6015049999999995e-4
XII 855878 856427 +,YLR367W_five_prime_UTR_intron,RRP6,0.250255083,0.013430575884676
XII 855878 856427 +,YLR367W_five_prime_UTR_intron,U_R,0.251284081,0.00509963798444971
XII 855878 856427 +,YLR367W_five_prime_UTR_intron,UPF1,0.2570676275,0.014273835499999997
XII 855881 856436 +,YLR367W_five_prime_UTR_intron,RRP6,0.0013236636666666666,3.9337553308271616e-4
XII 855881 856436 +,YLR367W_five_prime_UTR_intron,U_R,0.0021797606666666665,8.88701466252932e-4
XII 855881 856436 +,YLR367W_five_prime_UTR_intron,UPF1,9.274856666666666e-4,3.3562220703758233e-4
XII 855881 856438 +,YLR367W_five_prime_UTR_intron,RRP6,0.00127121,6.75262e-4
XII 855881 856438 +,YLR367W_five_prime_UTR_intron,U_R,0.0040228445,0.0023915234999999997
XII 855881 856438 +,YLR367W_five_prime_UTR_intron,UPF1,6.707109999999999e-4,4.3793599999999994e-4
XII 856570 857057 +,RPS22B,RRP6,5.511905e-4,2.851625e-4
XII 856570 857057 +,RPS22B,U_R,0.0030042646666666667,0.0013370933679348815
XII 856570 857057 +,RPS22B,UPF1,0.0026855710000000003,0.0014601930876515384
XII 856989 857057 +,RPS22B,RRP6,0.352274558,0.01076358049622058
XII 856989 857057 +,RPS22B,U_R,0.29491618633333333,0.017495763463846827
XII 856989 857057 +,RPS22B,UPF1,0.056409594333333334,0.0020795531978451787
XII 856993 857057 +,RPS22B,RRP6,0.0014849875,6.869025e-4
XII 856993 857057 +,RPS22B,U_R,5.50931e-4,2.17709e-4
XII 898160 898647 +,YLR388W_five_prime_UTR_intron,RRP6,1.8677049999999998e-4,8.937049999999999e-5
XII 898160 898647 +,YLR388W_five_prime_UTR_intron,U_R,9.33e-5,1.2000000000000019e-6
XII 898160 898647 +,YLR388W_five_prime_UTR_intron,UPF1,1.39092e-4,4.6592e-5
XII 898549 898645 +,YLR388W_five_prime_UTR_intron,RRP6,0.0028235115,5.822325e-4
XII 898549 898645 +,YLR388W_five_prime_UTR_intron,U_R,0.005061795333333333,4.4276465026028367e-4
XII 898549 898645 +,YLR388W_five_prime_UTR_intron,UPF1,0.0032145436666666666,9.361704448568353e-4
XII 931326 931698 -,RPL31B,U_R,1.52118e-4,3.253836272770958e-5
XII 931326 931698 -,RPL31B,UPF1,3.0625966666666666e-4,6.936247400752402e-5
XII 931336 931698 -,RPL31B,U_R,0.0011866316666666666,1.3284977519656472e-4
XII 931336 931698 -,RPL31B,UPF1,0.0013111526666666666,2.3344533988376047e-4
XII 931362 931698 -,RPL31B,U_R,3.061293333333333e-4,4.6226271377263876e-5
XII 931362 931698 -,RPL31B,UPF1,2.868145e-4,5.12805e-5
XII 931367 931698 -,RPL31B,U_R,6.207543333333333e-4,1.969547255896926e-4
XII 931367 931698 -,RPL31B,UPF1,2.5792333333333334e-4,8.988058931777824e-5
XII 931377 931698 -,RPL31B,U_R,6.042336666666667e-4,1.4753079295335073e-4
XII 931377 931698 -,RPL31B,UPF1,4.349206666666667e-4,2.094210995930873e-4
XII 987142 987221 +,TDA5,RRP6,0.029657378666666664,0.009459389683142042
XII 987142 987221 +,TDA5,U_R,0.042314164,0.007422395747670987
XII 987142 987221 +,TDA5,UPF1,0.033165013666666666,0.006182236050145997
XII 987142 987233 +,TDA5,RRP6,0.0188572425,0.011105304499999998
XII 987142 987233 +,TDA5,U_R,0.042629984999999995,2.2715800000000158e-4
XII 987142 987233 +,TDA5,UPF1,0.030786630666666665,0.004995651222214322
XII 987142 987339 +,TDA5,RRP6,0.00504454,0.0013540643376309708
XII 987142 987339 +,TDA5,U_R,0.014601535,0.0038138675691067637
XII 987142 987339 +,TDA5,UPF1,0.018353482666666667,0.0032165708349089894
XII 987142 987349 +,TDA5,RRP6,0.023879928333333335,0.004738234569751246
XII 987142 987349 +,TDA5,U_R,0.107837922,0.015606607921108495
XII 987142 987349 +,TDA5,UPF1,0.14585972766666666,0.00717019578451045
XIII 123388 124157 -,RPL6A,RRP6,0.0028876496666666667,6.427904845998509e-4
XIII 123388 124157 -,RPL6A,U_R,0.0017037693333333333,5.590748756321563e-4
XIII 123388 124157 -,RPL6A,UPF1,0.0023857143333333333,3.2033707664756993e-4
XIII 123745 124159 -,RPL6A,RRP6,4.36207e-4,2.0536699999999997e-4
XIII 123745 124159 -,RPL6A,UPF1,3.1578300000000004e-4,1.0315299999999999e-4
XIII 140091 140188 -,ERV41,RRP6,0.002743281,3.336420000000001e-4
XIII 140091 140188 -,ERV41,U_R,0.0012533266666666667,5.6226473673686646e-5
XIII 140091 140188 -,ERV41,UPF1,0.0020119166666666666,9.529518965229975e-4
XIII 163553 163716 -,IMD4,RRP6,0.0013296866666666668,3.737556840862461e-4
XIII 163553 163716 -,IMD4,U_R,0.0023548293333333333,4.8169830932176256e-4
XIII 163553 163716 -,IMD4,UPF1,0.0038209526666666666,6.45169933470331e-4
XIII 211441 211570 +,SRC1,RRP6,1.504115992,0.028316732714298597
XIII 211441 211570 +,SRC1,U_R,1.3916312526666668,0.17947219858086047
XIII 211441 211570 +,SRC1,UPF1,1.5289305936666666,0.15220978611517838
XIII 223235 223781 -,RPS18B,RRP6,1.7819366666666666e-4,1.0165124596766031e-4
XIII 223235 223781 -,RPS18B,U_R,4.3903033333333335e-4,7.01580438826828e-5
XIII 223235 223781 -,RPS18B,UPF1,4.956746666666666e-4,1.1396513015879512e-4
XIII 223238 223781 -,RPS18B,RRP6,3.493205e-4,2.7492049999999996e-4
XIII 223238 223781 -,RPS18B,U_R,7.154996666666666e-4,5.9007950544349916e-5
XIII 223238 223781 -,RPS18B,UPF1,8.632206666666667e-4,1.694669000565532e-4
XIII 223379 223779 -,RPS18B,RRP6,0.004420996666666666,9.583200743652636e-4
XIII 223379 223779 -,RPS18B,U_R,0.00509901,7.080971269849451e-4
XIII 223379 223779 -,RPS18B,UPF1,0.004435155666666667,7.478252068976044e-4
XIII 223380 223781 -,RPS18B,RRP6,1.25752e-4,5.8410925553358596e-5
XIII 223380 223781 -,RPS18B,U_R,2.28328e-4,3.0293e-5
XIII 223380 223781 -,RPS18B,UPF1,2.5908366666666665e-4,8.591475301392914e-5
XIII 223406 223781 -,RPS18B,UPF1,1.104855e-4,7.13855e-5
XIII 225892 226294 +,RPS17A,U_R,2.6166633333333335e-4,9.32789915831951e-5
XIII 225892 226294 +,RPS17A,UPF1,3.06731e-4,9.93545231095864e-5
XIII 226031 226289 +,RPS17A,U_R,8.93805e-5,1.56805e-5
XIII 226031 226289 +,RPS17A,UPF1,6.195e-5,9.050000000000003e-6
XIII 23361 23654 -,TUB3,RRP6,0.0012034693333333334,5.15231061701231e-4
XIII 23361 23654 -,TUB3,U_R,0.011607586666666666,1.548599414366987e-4
XIII 23361 23654 -,TUB3,UPF1,0.009912079,0.002024261
XIII 23473 23658 -,TUB3,U_R,0.0020782883333333333,0.0014025900805068143
XIII 23473 23658 -,TUB3,UPF1,0.0016382063333333333,2.7718646999227395e-4
XIII 23474 23658 -,TUB3,RRP6,4.4992999999999997e-4,9.206999999999981e-6
XIII 23474 23658 -,TUB3,U_R,4.7311049999999996e-4,6.743049999999998e-5
XIII 23474 23658 -,TUB3,UPF1,0.0013165734999999999,8.744864999999999e-4
XIII 337818 337917 +,ARP9,RRP6,0.003420135,0.0010049989098682313
XIII 337818 337917 +,ARP9,U_R,0.010208718666666667,0.002634274991459721
XIII 337818 337917 +,ARP9,UPF1,0.017068746666666666,0.0016626801876705303
XIII 424998 425124 +,SEC14,RRP6,0.0032062643333333335,0.00115441081011893
XIII 424998 425124 +,SEC14,U_R,0.051951779,0.0027762763446314803
XIII 424998 425124 +,SEC14,UPF1,0.051239294666666664,0.0015505002718444716
XIII 424998 425127 +,SEC14,U_R,0.0025496363333333332,5.273513191795812e-4
XIII 424998 425127 +,SEC14,UPF1,0.0018566646666666666,7.955580644198413e-4
XIII 424998 425160 +,SEC14,RRP6,0.001532022,6.34356e-4
XIII 424998 425160 +,SEC14,U_R,0.0032715053333333332,4.890970133468184e-4
XIII 424998 425160 +,SEC14,UPF1,0.00532592,9.648220793505574e-4
XIII 499882 500154 -,ASC1,RRP6,0.0030865473333333334,3.3732673430485443e-4
XIII 499882 500154 -,ASC1,U_R,0.0026942236666666667,7.758577689551812e-4
XIII 499882 500154 -,ASC1,UPF1,0.0028153889999999997,1.2432865144848957e-4
XIII 517560 517885 +,STO1,U_R,0.016983922999999998,0.0056871328478326705
XIII 517560 517885 +,STO1,UPF1,0.016290143333333333,0.0027028843161182666
XIII 517729 517885 +,STO1,RRP6,0.0069597365,3.262374999999998e-4
XIII 517729 517885 +,STO1,U_R,0.020913233666666666,0.005482437931038841
XIII 517729 517885 +,STO1,UPF1,0.010807286666666667,0.0013532941193264108
XIII 551124 551203 -,RPL13B,RRP6,4.8333050000000003e-4,3.815075e-4
XIII 551124 551203 -,RPL13B,U_R,0.0017056373333333335,4.6298738211220314e-4
XIII 551124 551203 -,RPL13B,UPF1,0.0013836136666666666,2.314429747622031e-4
XIII 551952 552471 +,RPS16A,U_R,2.0099550000000002e-4,8.65265e-5
XIII 551952 552471 +,RPS16A,UPF1,3.0769e-4,1.4383140667577907e-4
XIII 551952 552474 +,RPS16A,U_R,3.928036666666667e-4,1.3269658002291462e-4
XIII 551952 552474 +,RPS16A,UPF1,6.795856666666667e-4,9.328617108005759e-5
XIII 551952 552484 +,RPS16A,RRP6,1.7635066666666667e-4,5.343189411245352e-5
XIII 551952 552484 +,RPS16A,U_R,0.004900998,7.000755539863776e-4
XIII 551952 552484 +,RPS16A,UPF1,0.005210707333333333,1.7631700674479618e-4
XIII 551952 552487 +,RPS16A,U_R,5.96551e-4,1.3867599999999998e-4
XIII 551952 552487 +,RPS16A,UPF1,5.412253333333334e-4,1.686991642197567e-4
XIII 551952 552507 +,RPS16A,RRP6,0.0014772283333333333,3.636549452683287e-4
XIII 551952 552507 +,RPS16A,U_R,0.001669133,2.1350368894783374e-4
XIII 551952 552507 +,RPS16A,UPF1,0.0018174956666666667,3.5242325687366956e-4
XIII 551952 552510 +,RPS16A,RRP6,3.125416666666667e-4,1.5377942590209454e-4
XIII 551952 552510 +,RPS16A,U_R,4.247506666666667e-4,1.1047048169885827e-4
XIII 551952 552510 +,RPS16A,UPF1,3.9409e-4,1.1982483555729727e-4
XIII 551952 552634 +,RPS16A,U_R,4.24027e-4,1.48317e-4
XIII 552063 552495 +,RPS16A,RRP6,1.6006400000000002e-4,7.2964e-5
XIII 552063 552495 +,RPS16A,U_R,6.99118e-4,2.19915e-4
XIII 552063 552495 +,RPS16A,UPF1,0.00142336,4.1395553732375654e-4
XIII 651158 651620 +,RPL36A,RRP6,1.143315e-4,3.6931500000000004e-5
XIII 651158 651620 +,RPL36A,U_R,1.545075e-4,7.59075e-5
XIII 651158 651620 +,RPL36A,UPF1,7.19e-5,2.099999999999997e-6
XIII 651161 651647 +,RPL36A,RRP6,9.332839999999999e-4,4.579171453865863e-4
XIII 651161 651647 +,RPL36A,U_R,0.6255644393333334,0.624717907144218
XIII 651161 651647 +,RPL36A,UPF1,0.001220012,1.2311927459310887e-4
XIII 666786 667017 -,RAD14,U_R,0.019237700500000003,0.0031086684999999995
XIII 666786 667017 -,RAD14,UPF1,0.011023383000000001,2.1257200000000028e-4
XIII 666806 667017 -,RAD14,UPF1,0.022871016333333334,0.00937105356207985
XIII 666909 667017 -,RAD14,U_R,0.06338200433333334,0.004810189953313015
XIII 666909 667017 -,RAD14,UPF1,0.049110654,0.010589759710534842
XIII 666923 667017 -,RAD14,U_R,0.059380756666666666,0.0200938782664553
XIII 666923 667017 -,RAD14,UPF1,0.082347792,0.021729672694385724
XIII 666942 667017 -,RAD14,U_R,0.01640588566666667,0.00855773786176963
XIII 666942 667017 -,RAD14,UPF1,0.022046766000000002,4.2514400000000056e-4
XIII 666947 667017 -,RAD14,U_R,0.035097446,0.018337668999999997
XIII 666947 667017 -,RAD14,UPF1,0.0238145715,0.0013426614999999997
XIII 666952 667017 -,RAD14,U_R,0.030257154,0.007910784999999998
XIII 666952 667017 -,RAD14,UPF1,0.012136665000000001,0.00673126
XIII 732466 732844 +,RPS10B,U_R,9.345303333333333e-4,1.8809149866871826e-4
XIII 732466 732844 +,RPS10B,UPF1,9.590136666666666e-4,1.5282360431374616e-4
XIII 732466 732849 +,RPS10B,RRP6,4.8200000000000006e-5,1.8400000000000003e-5
XIII 732466 732849 +,RPS10B,U_R,5.53943e-4,8.358458082086671e-5
XIII 732466 732849 +,RPS10B,UPF1,5.934076666666666e-4,7.69000671550061e-5
XIII 732466 732857 +,RPS10B,RRP6,7.219999999999999e-5,2.2699412620888087e-5
XIII 732466 732857 +,RPS10B,U_R,5.605e-5,2.4849999999999998e-5
XIII 732466 732857 +,RPS10B,UPF1,4.34e-5,9.250045044935366e-6
XIII 732466 732858 +,RPS10B,RRP6,2.26123e-4,3.727309931214915e-5
XIII 732466 732858 +,RPS10B,U_R,0.0012740796666666668,1.927811921517357e-4
XIII 732466 732858 +,RPS10B,UPF1,0.001564727,1.2517087620928443e-4
XIII 732466 732869 +,RPS10B,UPF1,6.585e-5,1.325e-5
XIII 732466 732878 +,RPS10B,RRP6,2.690945e-4,3.051649999999998e-5
XIII 732466 732878 +,RPS10B,U_R,1.1204349999999999e-4,1.8543499999999996e-5
XIII 732466 732878 +,RPS10B,UPF1,1.29687e-4,2.7217333686457975e-5
XIII 732466 732911 +,RPS10B,RRP6,0.0023780296666666666,8.392338412483403e-4
XIII 732466 732911 +,RPS10B,U_R,0.002132339,6.434082212066717e-4
XIII 732466 732911 +,RPS10B,UPF1,0.0021033246666666665,7.503422427568932e-4
XIII 732467 732876 +,RPS10B,RRP6,6.223333333333333e-5,2.1027944370395425e-5
XIII 732467 732876 +,RPS10B,U_R,5.913333333333333e-5,1.4674732630538037e-5
XIII 732467 732876 +,RPS10B,UPF1,6.37e-5,1.0999999999999998e-5
XIII 753743 754215 -,RPL20A,RRP6,0.004909361666666666,0.0017632697644057317
XIII 753743 754215 -,RPL20A,U_R,0.004940824666666667,0.001526397799461348
XIII 753743 754215 -,RPL20A,UPF1,0.0059671713333333334,2.0760209227617242e-4
XIII 753743 754220 -,RPL20A,RRP6,0.05534876833333333,0.0551749813807283
XIII 753743 754220 -,RPL20A,U_R,0.037678534666666666,0.0372911005786041
XIII 753743 754220 -,RPL20A,UPF1,0.011318960333333334,0.011001848454490567
XIII 753765 754219 -,RPL20A,UPF1,2.59444e-4,4.5837000000000015e-5
XIII 82291 82360 +,GIM5,U_R,0.0044144905,0.0017966895
XIII 82291 82360 +,GIM5,UPF1,0.009030660000000001,7.790203951572771e-4
XIV 144848 145254 -,IST1,RRP6,0.005550496,0.0016673902233109682
XIV 144848 145254 -,IST1,U_R,0.024453346666666667,0.003646432621869276
XIV 144848 145254 -,IST1,UPF1,0.028026163666666666,0.017393065783577452
XIV 145181 145254 -,IST1,RRP6,0.002837022,2.0120999999999898e-5
XIV 145181 145254 -,IST1,U_R,0.015746694,0.002953767636197371
XIV 145181 145254 -,IST1,UPF1,0.036097215,0.002675258324413801
XIV 185492 185566 +,VPS75,RRP6,0.012635898666666668,0.005678103829577422
XIV 185492 185566 +,VPS75,U_R,0.05131165733333333,0.004282230469819918
XIV 185492 185566 +,VPS75,UPF1,0.076264237,0.010010143891086547
XIV 185492 185570 +,VPS75,UPF1,0.004244465333333333,0.0022585351369857217
XIV 185492 185578 +,VPS75,RRP6,0.030846508333333335,0.004142184036869695
XIV 185492 185578 +,VPS75,U_R,0.10105238066666666,0.010595678467481079
XIV 185492 185578 +,VPS75,UPF1,0.12318905466666667,0.009230022870749102
XIV 185492 185582 +,VPS75,U_R,0.004596681,3.473562956739569e-4
XIV 185492 185582 +,VPS75,UPF1,0.007244696666666667,0.003173177067985352
XIV 331453 331837 +,RPL42A,RRP6,3.114396666666667e-4,1.2597746334210385e-4
XIV 331453 331837 +,RPL42A,U_R,9.794196666666666e-4,1.7415444779211864e-4
